dyError;dthetaError;dkappaError;vrotError;vRotKappaError;vRotPosFilteredError;vRotPosUnfilteredError;vRotPosError;timeError
0.00434920726586;0.0095139981953;0.0;0.0127982849782;0.0;0.0346011774797;0.02921317047;0.0127982849782;1490978245.69
0.00434920726586;0.0095139981953;0.0;0.0125972329884;0.0;0.0345479933355;0.02921317047;0.0125972329884;1490978245.71
0.00434920726586;0.0095139981953;0.0;0.0123803780125;0.0;0.0344670979843;0.02921317047;0.0123803780125;1490978245.73
0.00434920726586;0.0095139981953;0.0;0.0121502488549;0.0;0.0343624183824;0.02921317047;0.0121502488549;1490978245.75
0.00502091364823;0.00770244274159;0.0;0.0119015562099;0.0;0.034227263289;0.028355586938;0.0119015562099;1490978245.77
0.00502091364823;0.00770244274159;0.0;0.0116346698388;0.0;0.0340618181066;0.028355586938;0.0116346698388;1490978245.79
0.00502091364823;0.00770244274159;0.0;0.0113510568362;0.0;0.0338667719047;0.028355586938;0.0113510568362;1490978245.81
0.00502091364823;0.00770244274159;0.0;0.011052151373;0.0;0.0336436154526;0.028355586938;0.011052151373;1490978245.83
0.00502091364823;0.00770244274159;0.0;0.0107392967547;0.0;0.0333946603493;0.028355586938;0.0107392967547;1490978245.85
0.00502091364823;0.00770244274159;0.0;0.010372892056;0.0;0.0330667851885;0.028355586938;0.010372892056;1490978245.87
0.00502091364823;0.00770244274159;0.0;0.010004517544;0.0;0.0327272745186;0.028355586938;0.010004517544;1490978245.89
0.00547945377261;0.00601389560719;0.0;0.0096371738864;0.0;0.0323792225105;0.0271905467991;0.0096371738864;1490978245.91
0.00547945377261;0.00601389560719;0.0;0.00927124564436;0.0;0.0320251102441;0.0271905467991;0.00927124564436;1490978245.93
0.00547945377261;0.00601389560719;0.0;0.00891155649246;0.0;0.0316668855798;0.0271905467991;0.00891155649246;1490978245.95
0.00547945377261;0.00601389560719;0.0;0.00855667198362;0.0;0.0313065479693;0.0271905467991;0.00855667198362;1490978245.97
0.00547945377261;0.00601389560719;0.0;0.00820814040407;0.0;0.0309463424688;0.0271905467991;0.00820814040407;1490978245.99
0.00547945377261;0.00601389560719;0.0;0.00791228130985;0.0;0.0306448485101;0.0271905467991;0.00791228130985;1490978246.01
0.0053644506722;0.00462082266146;0.0;0.00761905341775;0.0;0.0303398099184;0.0245289115167;0.00761905341775;1490978246.03
0.0053644506722;0.00462082266146;0.0;0.00732922364752;0.0;0.0300317100132;0.0245289115167;0.00732922364752;1490978246.05
0.0053644506722;0.00462082266146;0.0;0.0070419923381;0.0;0.0297197951887;0.0245289115167;0.0070419923381;1490978246.07
0.0053644506722;0.00462082266146;0.0;0.00675707433537;0.0;0.0294035460657;0.0245289115167;0.00675707433537;1490978246.09
0.0053644506722;0.00462082266146;0.0;0.00647438398268;0.0;0.0290832315822;0.0245289115167;0.00647438398268;1490978246.11
0.0053644506722;0.00462082266146;0.0;0.00619097946869;0.0;0.028754755339;0.0245289115167;0.00619097946869;1490978246.13
0.0056559508494;0.00365359163758;0.0;0.00591198800018;0.0;0.0284250115652;0.0239747463686;0.00591198800018;1490978246.15
0.0056559508494;0.00365359163758;0.0;0.00563818907939;0.0;0.028095179703;0.0239747463686;0.00563818907939;1490978246.17
0.0056559508494;0.00365359163758;0.0;0.005370300256;0.0;0.0277663936853;0.0239747463686;0.005370300256;1490978246.19
0.0056559508494;0.00365359163758;0.0;0.00510922442718;0.0;0.0274399629455;0.0239747463686;0.00510922442718;1490978246.21
0.0056559508494;0.00365359163758;0.0;0.00485602413072;0.0;0.027117415539;0.0239747463686;0.00485602413072;1490978246.23
0.0056559508494;0.00365359163758;0.0;0.00469087516771;0.0;0.0269040229822;0.0239747463686;0.00469087516771;1490978246.25
0.00560398217423;0.00292939179758;0.0;0.00452297567421;0.0;0.0266830315971;0.0225915085116;0.00452297567421;1490978246.27
0.00560398217423;0.00292939179758;0.0;0.00435320056306;0.0;0.0264555475791;0.0225915085116;0.00435320056306;1490978246.29
0.00560398217423;0.00292939179758;0.0;0.00418198307091;0.0;0.0262220951002;0.0225915085116;0.00418198307091;1490978246.31
0.00560398217423;0.00292939179758;0.0;0.00400988261533;0.0;0.0259833495722;0.0225915085116;0.00400988261533;1490978246.33
0.00560398217423;0.00292939179758;0.0;0.00383785011158;0.0;0.0257403988168;0.0225915085116;0.00383785011158;1490978246.36
0.00560398217423;0.00292939179758;0.0;0.00368032992918;0.0;0.0255121972042;0.0225915085116;0.00368032992918;1490978246.37
0.00560398217423;0.00292939179758;0.0;0.0035219761546;0.0;0.0252803015932;0.0225915085116;0.0035219761546;1490978246.4
0.00578752627116;0.00223368910854;0.0;0.00336613475057;0.0;0.0250464081733;0.022121610076;0.00336613475057;1490978246.41
0.00578752627116;0.00223368910854;0.0;0.00321087221513;0.0;0.0248119913371;0.022121610076;0.00321087221513;1490978246.43
0.00578752627116;0.00223368910854;0.0;0.00305998503082;0.0;0.0245783140427;0.022121610076;0.00305998503082;1490978246.45
0.00578752627116;0.00223368910854;0.0;0.00291290824483;0.0;0.0243466457569;0.022121610076;0.00291290824483;1490978246.47
0.00578752627116;0.00223368910854;0.0;0.00277129379638;0.0;0.0241183263368;0.022121610076;0.00277129379638;1490978246.49
0.00578752627116;0.00223368910854;0.0;0.0026538543491;0.0;0.0239185744809;0.022121610076;0.0026538543491;1490978246.51
0.00575801472278;0.00175074389341;0.0;0.00254033073649;0.0;0.0237213067962;0.0212533737546;0.00254033073649;1490978246.53
0.00575801472278;0.00175074389341;0.0;0.00243106691803;0.0;0.0235271864541;0.0212533737546;0.00243106691803;1490978246.55
0.00575801472278;0.00175074389341;0.0;0.00232633611001;0.0;0.0233364130694;0.0212533737546;0.00232633611001;1490978246.57
0.00575801472278;0.00175074389341;0.0;0.00222579193396;0.0;0.023149195839;0.0212533737546;0.00222579193396;1490978246.6
0.00575801472278;0.00175074389341;0.0;0.00213015287877;0.0;0.0229659301755;0.0212533737546;0.00213015287877;1490978246.62
0.00575801472278;0.00175074389341;0.0;0.00208192162724;0.0;0.0228416631239;0.0212533737546;0.00208192162724;1490978246.64
0.00587745387235;0.00138827272162;0.0;0.00203035649172;0.0;0.0227147924638;0.0210816628986;0.00203035649172;1490978246.66
0.00587745387235;0.00138827272162;0.0;0.0019792338732;0.0;0.0225861170282;0.0210816628986;0.0019792338732;1490978246.68
0.00587745387235;0.00138827272162;0.0;0.00192829957911;0.0;0.0224564197695;0.0210816628986;0.00192829957911;1490978246.7
0.00587745387235;0.00138827272162;0.0;0.00187766103528;0.0;0.0223265273274;0.0210816628986;0.00187766103528;1490978246.72
0.00587745387235;0.00138827272162;0.0;0.00182847893426;0.0;0.0221973160092;0.0210816628986;0.00182847893426;1490978246.74
0.00587745387235;0.00138827272162;0.0;0.00178907674727;0.0;0.0220810281012;0.0210816628986;0.00178907674727;1490978246.76
0.00596760125814;0.00114705170242;0.0;0.00175124719173;0.0;0.021965550194;0.0208792785359;0.00175124719173;1490978246.78
0.00596760125814;0.00114705170242;0.0;0.00171498982695;0.0;0.0218516127703;0.0208792785359;0.00171498982695;1490978246.8
0.00596760125814;0.00114705170242;0.0;0.00168076567901;0.0;0.0217398090543;0.0208792785359;0.00168076567901;1490978246.82
0.00596760125814;0.00114705170242;0.0;0.00164919955589;0.0;0.0216306946294;0.0208792785359;0.00164919955589;1490978246.84
0.00596760125814;0.00114705170242;0.0;0.0016203834958;0.0;0.0215248205021;0.0208792785359;0.0016203834958;1490978246.86
0.00596760125814;0.00114705170242;0.0;0.00161574979279;0.0;0.0214510495993;0.0208792785359;0.00161574979279;1490978246.88
0.00596760125814;0.00114705170242;0.0;0.00161187106449;0.0;0.0213775743124;0.0209316075548;0.00161187106449;1490978246.9
0.00596760125814;0.00114705170242;0.0;0.00160995500111;0.0;0.0213050324853;0.0209316075548;0.00160995500111;1490978246.92
0.00596760125814;0.00114705170242;0.0;0.00160702445137;0.0;0.0212340568042;0.0209316075548;0.00160702445137;1490978246.94
0.00596760125814;0.00114705170242;0.0;0.00160560717681;0.0;0.021165233098;0.0209316075548;0.00160560717681;1490978246.96
0.00596760125814;0.00114705170242;0.0;0.00160615194271;0.0;0.0210990796404;0.0209316075548;0.00160615194271;1490978246.98
0.00596760125814;0.00114705170242;0.0;0.00160895726736;0.0;0.0210360434637;0.0209316075548;0.00160895726736;1490978247.0
0.00596760125814;0.00114705170242;0.0;0.001621375589;0.0;0.0209861246541;0.0209316075548;0.001621375589;1490978247.02
0.00605401457205;0.00102548411252;0.0;0.00163537549672;0.0;0.0209386733195;0.021039888813;0.00163537549672;1490978247.04
0.00605401457205;0.00102548411252;0.0;0.00165096473049;0.0;0.0208940621384;0.021039888813;0.00165096473049;1490978247.06
0.00605401457205;0.00102548411252;0.0;0.00166796107873;0.0;0.0208526538187;0.021039888813;0.00166796107873;1490978247.08
0.00605401457205;0.00102548411252;0.0;0.00168763383351;0.0;0.0208147403187;0.021039888813;0.00168763383351;1490978247.1
0.00605401457205;0.00102548411252;0.0;0.0017095744266;0.0;0.0207805207647;0.021039888813;0.0017095744266;1490978247.12
0.00605401457205;0.00102548411252;0.0;0.00174717606591;0.0;0.0207678963193;0.021039888813;0.00174717606591;1490978247.14
0.00603656490228;0.000793840254114;0.0;0.00178474503871;0.0;0.0207565349444;0.0206128863011;0.00178474503871;1490978247.16
0.00603656490228;0.000793840254114;0.0;0.00182222912973;0.0;0.0207461585179;0.0206128863011;0.00182222912973;1490978247.18
0.00603656490228;0.000793840254114;0.0;0.00185925487175;0.0;0.0207362610351;0.0206128863011;0.00185925487175;1490978247.2
0.00603656490228;0.000793840254114;0.0;0.00189537066091;0.0;0.0207263596695;0.0206128863011;0.00189537066091;1490978247.22
0.00603656490228;0.000793840254114;0.0;0.00193015042335;0.0;0.0207160964571;0.0206128863011;0.00193015042335;1490978247.24
0.00603656490228;0.000793840254114;0.0;0.00196642981684;0.0;0.0207087384011;0.0206128863011;0.00196642981684;1490978247.26
0.00606517488865;0.000431231480746;0.0;0.00200075783785;0.0;0.0207000029742;0.0200985300557;0.00200075783785;1490978247.28
0.00606517488865;0.000431231480746;0.0;0.00203304945294;0.0;0.0206894040228;0.0200985300557;0.00203304945294;1490978247.3
0.00606517488865;0.000431231480746;0.0;0.00206282728527;0.0;0.0206762936489;0.0200985300557;0.00206282728527;1490978247.32
0.00606517488865;0.000431231480746;0.0;0.00208885429916;0.0;0.0206601460229;0.0200985300557;0.00208885429916;1490978247.34
0.00606517488865;0.000431231480746;0.0;0.00211202705205;0.0;0.0206406627534;0.0200985300557;0.00211202705205;1490978247.36
0.00606517488865;0.000431231480746;0.0;0.00213502441107;0.0;0.020621882154;0.0200985300557;0.00213502441107;1490978247.38
-0.021355417613;-0.0188454350317;0.0;0.00213482535896;0.0;0.0205731106249;-0.0983704854971;0.00213482535896;1490978247.4
-0.021355417613;-0.0188454350317;0.0;0.00203646952708;0.0;0.0203970164266;-0.0983704854971;0.00203646952708;1490978247.42
-0.021355417613;-0.0188454350317;0.0;0.00172825692822;0.0;0.0199436139774;-0.0983704854971;0.00172825692822;1490978247.44
-0.021355417613;-0.0188454350317;0.0;0.00111119362523;0.0;0.0190785487855;-0.0983704854971;0.00111119362523;1490978247.46
-0.021355417613;-0.0188454350317;0.0;0.000120641743812;0.0;0.0177099951969;-0.0983704854971;0.000120641743812;1490978247.48
-0.021355417613;-0.0188454350317;0.0;-0.00128025569231;0.0;0.0157814957057;-0.0983704854971;-0.00128025569231;1490978247.5
-0.021355417613;-0.0188454350317;0.0;-0.00310057306826;0.0;0.0132697040121;-0.0983704854971;-0.00310057306826;1490978247.52
-0.0169190849992;-0.000288915752911;0.0;-0.00532572462943;0.0;0.010185311191;-0.0546033372148;-0.00532572462943;1490978247.54
-0.0169190849992;-0.000288915752911;0.0;-0.00790392151226;0.0;0.0065863709756;-0.0546033372148;-0.00790392151226;1490978247.56
-0.0169190849992;-0.000288915752911;0.0;-0.0107562321421;0.0;0.0025671019951;-0.0546033372148;-0.0107562321421;1490978247.58
-0.0169190849992;-0.000288915752911;0.0;-0.0138019058809;0.0;-0.00177118675182;-0.0546033372148;-0.0138019058809;1490978247.6
-0.0169190849992;-0.000288915752911;0.0;-0.0169657685673;0.0;-0.00633346358295;-0.0546033372148;-0.0169657685673;1490978247.62
-0.0169190849992;-0.000288915752911;0.0;-0.0201750658191;0.0;-0.0110339731801;-0.0546033372148;-0.0201750658191;1490978247.64
-0.0168987956012;-4.68091789889e-05;0.0;-0.023373108487;0.0;-0.0157897428355;-0.0541510406102;-0.023373108487;1490978247.66
-0.0168987956012;-4.68091789889e-05;0.0;-0.0264983796136;0.0;-0.0205280760801;-0.0541510406102;-0.0264983796136;1490978247.68
-0.0168987956012;-4.68091789889e-05;0.0;-0.0295104814517;0.0;-0.0251842903993;-0.0541510406102;-0.0295104814517;1490978247.7
-0.0168987956012;-4.68091789889e-05;0.0;-0.0323578949181;0.0;-0.0297020275602;-0.0541510406102;-0.0323578949181;1490978247.72
-0.0168987956012;-4.68091789889e-05;0.0;-0.035013585971;0.0;-0.0340332694819;-0.0541510406102;-0.035013585971;1490978247.74
-0.0168987956012;-4.68091789889e-05;0.0;-0.0374449621094;0.0;-0.0381293627595;-0.0541510406102;-0.0374449621094;1490978247.76
-0.0166379287757;0.00213057642369;0.0;-0.0396383136885;0.0;-0.0419672109903;-0.0498324446462;-0.0396383136885;1490978247.78
-0.0166379287757;0.00213057642369;0.0;-0.0415955376146;0.0;-0.0455184658327;-0.0498324446462;-0.0415955376146;1490978247.8
-0.0166379287757;0.00213057642369;0.0;-0.0432657787976;0.0;-0.0487597495073;-0.0498324446462;-0.0432657787976;1490978247.82
-0.0166379287757;0.00213057642369;0.0;-0.0446617242547;0.0;-0.0516746231621;-0.0498324446462;-0.0446617242547;1490978247.84
-0.0166379287757;0.00213057642369;0.0;-0.0457877728801;0.0;-0.0542540103703;-0.0498324446462;-0.0457877728801;1490978247.86
-0.0166379287757;0.00213057642369;0.0;-0.0466223530856;0.0;-0.0564848581361;-0.0498324446462;-0.0466223530856;1490978247.88
-0.0163151697882;0.00667871463344;0.0;-0.0471953445531;0.0;-0.058380613095;-0.0415743440743;-0.0471953445531;1490978247.9
-0.0163151697882;0.00667871463344;0.0;-0.047505289842;0.0;-0.0599426466436;-0.0415743440743;-0.047505289842;1490978247.92
-0.0163151697882;0.00667871463344;0.0;-0.0475610132145;0.0;-0.0611728661806;-0.0415743440743;-0.0475610132145;1490978247.94
-0.0163151697882;0.00667871463344;0.0;-0.0473752190616;0.0;-0.0620777543406;-0.0415743440743;-0.0473752190616;1490978247.96
-0.0163151697882;0.00667871463344;0.0;-0.046957068604;0.0;-0.0626695613981;-0.0415743440743;-0.046957068604;1490978247.98
-0.0163151697882;0.00667871463344;0.0;-0.0444677739003;0.0;-0.0605383653602;-0.0415743440743;-0.0444677739003;1490978248.0
-0.0163151697882;0.00667871463344;0.0;-0.0420781656222;0.0;-0.0584717507621;-0.0415743440743;-0.0420781656222;1490978248.02
-0.017083747063;0.0138147994797;0.0;-0.0397928191003;0.0;-0.0564776078922;-0.0325629051741;-0.0397928191003;1490978248.04
-0.017083747063;0.0138147994797;0.0;-0.0376110773587;0.0;-0.0545576789851;-0.0325629051741;-0.0376110773587;1490978248.06
-0.017083747063;0.0138147994797;0.0;-0.0355292175298;0.0;-0.052708747809;-0.0325629051741;-0.0355292175298;1490978248.08
-0.017083747063;0.0138147994797;0.0;-0.0335402710739;0.0;-0.0509276624264;-0.0325629051741;-0.0335402710739;1490978248.1
-0.017083747063;0.0138147994797;0.0;-0.0316392898529;0.0;-0.049213265918;-0.0325629051741;-0.0316392898529;1490978248.12
-0.017083747063;0.0138147994797;0.0;-0.0305082650145;0.0;-0.0484624510915;-0.0325629051741;-0.0305082650145;1490978248.14
-0.0151669780483;0.0191302540536;0.0;-0.0293606731364;0.0;-0.047651118491;-0.0179221888372;-0.0293606731364;1490978248.16
-0.0151669780483;0.0191302540536;0.0;-0.0281917649918;0.0;-0.0467742019574;-0.0179221888372;-0.0281917649918;1490978248.18
-0.0151669780483;0.0191302540536;0.0;-0.0269852522178;0.0;-0.0458214306606;-0.0179221888372;-0.0269852522178;1490978248.2
-0.0151669780483;0.0191302540536;0.0;-0.0257375925187;0.0;-0.0447853278513;-0.0179221888372;-0.0257375925187;1490978248.22
-0.0151669780483;0.0191302540536;0.0;-0.0244511143275;0.0;-0.0436641533735;-0.0179221888372;-0.0244511143275;1490978248.24
-0.0151669780483;0.0191302540536;0.0;-0.0231353743242;0.0;-0.0424700900323;-0.0179221888372;-0.0231353743242;1490978248.26
-0.0148450609457;0.0231883846357;0.0;-0.0217855434684;0.0;-0.0411975289278;-0.0104091235141;-0.0217855434684;1490978248.28
-0.0148450609457;0.0231883846357;0.0;-0.0204033374054;0.0;-0.0398497629453;-0.0104091235141;-0.0204033374054;1490978248.3
-0.0148450609457;0.0231883846357;0.0;-0.0189961733494;0.0;-0.0384288048178;-0.0104091235141;-0.0189961733494;1490978248.32
-0.0148450609457;0.0231883846357;0.0;-0.0175486714401;0.0;-0.0369390457658;-0.0104091235141;-0.0175486714401;1490978248.34
-0.0148450609457;0.0231883846357;0.0;-0.0161068180504;0.0;-0.0353883786373;-0.0104091235141;-0.0161068180504;1490978248.36
-0.0148450609457;0.0231883846357;0.0;-0.0147112520834;0.0;-0.033875780654;-0.0104091235141;-0.0147112520834;1490978248.38
-0.012411900524;0.0263365611923;0.0;-0.0133014946988;0.0;-0.0323099180614;0.00242712385657;-0.0133014946988;1490978248.4
-0.012411900524;0.0263365611923;0.0;-0.0118804943971;0.0;-0.03069423114;0.00242712385657;-0.0118804943971;1490978248.42
-0.012411900524;0.0263365611923;0.0;-0.0104474749;0.0;-0.0290271244884;0.00242712385657;-0.0104474749;1490978248.44
-0.012411900524;0.0263365611923;0.0;-0.00900276998691;0.0;-0.0273088580905;0.00242712385657;-0.00900276998691;1490978248.46
-0.012411900524;0.0263365611923;0.0;-0.00754922069879;0.0;-0.0255440365166;0.00242712385657;-0.00754922069879;1490978248.48
-0.012411900524;0.0263365611923;0.0;-0.00622249693508;0.0;-0.0239097699741;0.00242712385657;-0.00622249693508;1490978248.5
-0.0122878930015;0.0281459913146;0.0;-0.004880674046;0.0;-0.0222228492522;0.00572422408937;-0.004880674046;1490978248.52
-0.0122878930015;0.0281459913146;0.0;-0.00352973403243;0.0;-0.0204935685671;0.00572422408937;-0.00352973403243;1490978248.54
-0.0122878930015;0.0281459913146;0.0;-0.00218051675769;0.0;-0.0187319446568;0.00572422408937;-0.00218051675769;1490978248.56
-0.0122878930015;0.0281459913146;0.0;-0.000839726178506;0.0;-0.0169490125194;0.00572422408937;-0.000839726178506;1490978248.58
-0.0122878930015;0.0281459913146;0.0;0.000483446664864;0.0;-0.015157062039;0.00572422408937;0.000483446664864;1490978248.6
-0.0122878930015;0.0281459913146;0.0;0.00177925007562;0.0;-0.0133690424001;0.00572422408937;0.00177925007562;1490978248.62
-0.0122878930015;0.0281459913146;0.0;0.00289745342053;0.0;-0.0117826605988;0.00572422408937;0.00289745342053;1490978248.64
-0.00970420829475;0.0289575586212;0.0;0.00399422185706;0.0;-0.0101981939061;0.0152724675595;0.00399422185706;1490978248.66
-0.00970420829475;0.0289575586212;0.0;0.0050682771192;0.0;-0.00862105447395;0.0152724675595;0.0050682771192;1490978248.68
-0.00970420829475;0.0289575586212;0.0;0.00611498544502;0.0;-0.00705173306417;0.0152724675595;0.00611498544502;1490978248.7
-0.00970420829475;0.0289575586212;0.0;0.00713719428366;0.0;-0.0054910600749;0.0152724675595;0.00713719428366;1490978248.72
-0.00970420829475;0.0289575586212;0.0;0.00813341421329;0.0;-0.00394218921928;0.0152724675595;0.00813341421329;1490978248.74
-0.00970420829475;0.0289575586212;0.0;0.00886963982787;0.0;-0.00270989469245;0.0152724675595;0.00886963982787;1490978248.76
-0.00970420829475;0.0289575586212;0.0;0.00960775594617;0.0;-0.00145824223206;0.0153106965146;0.00960775594617;1490978248.78
-0.00970420829475;0.0289575586212;0.0;0.0103407628924;0.0;-0.000195601146107;0.0153106965146;0.0103407628924;1490978248.8
-0.00970420829475;0.0289575586212;0.0;0.0110638484412;0.0;0.00106902998684;0.0153106965146;0.0110638484412;1490978248.83
-0.00970420829475;0.0289575586212;0.0;0.0117676368545;0.0;0.00232638633098;0.0153106965146;0.0117676368545;1490978248.84
-0.00970420829475;0.0289575586212;0.0;0.0124533001306;0.0;0.00356725095988;0.0153106965146;0.0124533001306;1490978248.87
-0.00970420829475;0.0289575586212;0.0;0.0129865591604;0.0;0.0046288148822;0.0153106965146;0.0129865591604;1490978248.89
-0.00722750954461;0.0279931541063;0.0;0.0135035776703;0.0;0.00567957046832;0.0216456279449;0.0135035776703;1490978248.91
-0.00722750954461;0.0279931541063;0.0;0.0140029188039;0.0;0.00671619690335;0.0216456279449;0.0140029188039;1490978248.93
-0.00722750954461;0.0279931541063;0.0;0.0144838484829;0.0;0.00773884630324;0.0216456279449;0.0144838484829;1490978248.95
-0.00722750954461;0.0279931541063;0.0;0.0149483395324;0.0;0.00874760952974;0.0216456279449;0.0149483395324;1490978248.97
-0.00722750954461;0.0279931541063;0.0;0.0153916793329;0.0;0.00974116055917;0.0216456279449;0.0153916793329;1490978248.99
-0.00722750954461;0.0279931541063;0.0;0.0156148496568;0.0;0.0104541794506;0.0216456279449;0.0156148496568;1490978249.01
-0.00496145114922;0.0263686748125;0.0;0.0158482683939;0.0;0.011184419866;0.0263559208205;0.0158482683939;1490978249.03
-0.00496145114922;0.0263686748125;0.0;0.0160921769471;0.0;0.0119307700073;0.0263559208205;0.0160921769471;1490978249.05
-0.00496145114922;0.0263686748125;0.0;0.0163471194747;0.0;0.0126937215995;0.0263559208205;0.0163471194747;1490978249.07
-0.00496145114922;0.0263686748125;0.0;0.0166104483101;0.0;0.0134729020438;0.0263559208205;0.0166104483101;1490978249.09
-0.00496145114922;0.0263686748125;0.0;0.0168810159894;0.0;0.0142662137661;0.0263559208205;0.0168810159894;1490978249.11
-0.00496145114922;0.0263686748125;0.0;0.0171001466794;0.0;0.0150027075241;0.0263559208205;0.0171001466794;1490978249.13
-0.00496145114922;0.0263686748125;0.0;0.0173361602191;0.0;0.0157550368663;0.0263559208205;0.0173361602191;1490978249.15
-0.0051468667075;0.0241917387991;0.0;0.0175720488107;0.0;0.0165169454101;0.0222721667563;0.0175720488107;1490978249.17
-0.0051468667075;0.0241917387991;0.0;0.0178128162554;0.0;0.0172792798613;0.0222721667563;0.0178128162554;1490978249.19
-0.0051468667075;0.0241917387991;0.0;0.018037460166;0.0;0.0180308809859;0.0222721667563;0.018037460166;1490978249.21
-0.0051468667075;0.0241917387991;0.0;0.0182467127117;0.0;0.0187611439576;0.0222721667563;0.0182467127117;1490978249.23
-0.0051468667075;0.0241917387991;0.0;0.018431389795;0.0;0.019461116202;0.0222721667563;0.018431389795;1490978249.25
-0.0051468667075;0.0241917387991;0.0;0.0184329139139;0.0;0.0199278264885;0.0222721667563;0.0184329139139;1490978249.27
-0.00325778616456;0.0220998814339;0.0;0.0184270257088;0.0;0.0203789806211;0.0249094765104;0.0184270257088;1490978249.29
-0.00325778616456;0.0220998814339;0.0;0.0184066783646;0.0;0.020811171513;0.0249094765104;0.0184066783646;1490978249.31
-0.00325778616456;0.0220998814339;0.0;0.0183746523804;0.0;0.0212232407747;0.0249094765104;0.0183746523804;1490978249.33
-0.00325778616456;0.0220998814339;0.0;0.0183290314861;0.0;0.0216146870311;0.0249094765104;0.0183290314861;1490978249.35
-0.00325778616456;0.0220998814339;0.0;0.0182698945753;0.0;0.0219849904493;0.0249094765104;0.0182698945753;1490978249.37
-0.00325778616456;0.0220998814339;0.0;0.018195372129;0.0;0.0223328849143;0.0249094765104;0.018195372129;1490978249.39
-0.00342782364328;0.0198081350673;0.0;0.0181083826368;0.0;0.0226579417641;0.0207281261472;0.0181083826368;1490978249.41
-0.00342782364328;0.0198081350673;0.0;0.0180031409922;0.0;0.0229564225588;0.0207281261472;0.0180031409922;1490978249.43
-0.00342782364328;0.0198081350673;0.0;0.0178769062337;0.0;0.023222859779;0.0207281261472;0.0178769062337;1490978249.45
-0.00342782364328;0.0198081350673;0.0;0.0177274381017;0.0;0.0234524819776;0.0207281261472;0.0177274381017;1490978249.47
-0.00342782364328;0.0198081350673;0.0;0.0175514238812;0.0;0.0236421709771;0.0207281261472;0.0175514238812;1490978249.49
-0.00342782364328;0.0198081350673;0.0;0.0172507737617;0.0;0.0236604756162;0.0207281261472;0.0172507737617;1490978249.51
-0.00194145094502;0.0173930911002;0.0;0.0169374359028;0.0;0.0236551196863;0.0216731571166;0.0169374359028;1490978249.53
-0.00194145094502;0.0173930911002;0.0;0.016614970401;0.0;0.0236267619438;0.0216731571166;0.016614970401;1490978249.55
-0.00194145094502;0.0173930911002;0.0;0.0162828838348;0.0;0.023577209192;0.0216731571166;0.0162828838348;1490978249.57
-0.00194145094502;0.0173930911002;0.0;0.0159435251177;0.0;0.0235087343005;0.0216731571166;0.0159435251177;1490978249.59
-0.00194145094502;0.0173930911002;0.0;0.0155986290688;0.0;0.0234237368066;0.0216731571166;0.0155986290688;1490978249.61
-0.00194145094502;0.0173930911002;0.0;0.0151796185917;0.0;0.0232281870057;0.0216731571166;0.0151796185917;1490978249.63
-0.00194145094502;0.0173930911002;0.0;0.0147720675376;0.0;0.023034565434;0.0216731571166;0.0147720675376;1490978249.65
-0.00208245677274;0.015100080661;0.0;0.0143730615632;0.0;0.0228438463023;0.0175199764521;0.0143730615632;1490978249.67
-0.00208245677274;0.015100080661;0.0;0.0139850995638;0.0;0.0226543075673;0.0175199764521;0.0139850995638;1490978249.69
-0.00208245677274;0.015100080661;0.0;0.0136035265912;0.0;0.0224621749753;0.0175199764521;0.0136035265912;1490978249.71
-0.00208245677274;0.015100080661;0.0;0.0132242854305;0.0;0.0222640091579;0.0175199764521;0.0132242854305;1490978249.73
-0.00208245677274;0.015100080661;0.0;0.0128479824688;0.0;0.0220576468513;0.0175199764521;0.0128479824688;1490978249.75
-0.00208245677274;0.015100080661;0.0;0.0125367323164;0.0;0.0219256470707;0.0175199764521;0.0125367323164;1490978249.77
-0.0227333341095;0.0140813403143;0.0;0.0122036940147;0.0;0.0217575465886;-0.0501522666118;0.0122036940147;1490978249.79
-0.0227333341095;0.0140813403143;0.0;0.0118089325693;0.0;0.0214985817404;-0.0501522666118;0.0118089325693;1490978249.81
-0.0227333341095;0.0140813403143;0.0;0.011288753861;0.0;0.021064494925;-0.0501522666118;0.011288753861;1490978249.83
-0.0227333341095;0.0140813403143;0.0;0.0105880219793;0.0;0.0203804018945;-0.0501522666118;0.0105880219793;1490978249.85
-0.0227333341095;0.0140813403143;0.0;0.00967184257407;0.0;0.0193960332625;-0.0501522666118;0.00967184257407;1490978249.87
-0.0227333341095;0.0140813403143;0.0;0.00848077090277;0.0;0.0180281220837;-0.0501522666118;0.00848077090277;1490978249.89
-0.0216968427549;0.0125101714148;0.0;0.00705718450144;0.0;0.0163268811214;-0.0495361097207;0.00705718450144;1490978249.91
-0.0216968427549;0.0125101714148;0.0;0.00540800641935;0.0;0.0142956882758;-0.0495361097207;0.00540800641935;1490978249.93
-0.0216968427549;0.0125101714148;0.0;0.00354984951251;0.0;0.0119500686147;-0.0495361097207;0.00354984951251;1490978249.95
-0.0216968427549;0.0125101714148;0.0;0.0015048566496;0.0;0.00931485519918;-0.0495361097207;0.0015048566496;1490978249.97
-0.0216968427549;0.0125101714148;0.0;-0.000699473402051;0.0;0.00642182117291;-0.0495361097207;-0.000699473402051;1490978249.99
-0.0216968427549;0.0125101714148;0.0;-0.00296682418925;0.0;0.00339338648985;-0.0495361097207;-0.00296682418925;1490978250.01
