vlReal;vrReal;vlDes;vrDes;vlDesLim;vrDesLim;vRotDes;vTransDes;timeVelocity
0.394;0.406;0.395118744719;0.404881255281;0.395118744719;0.404881255281;0.018595258214;0.4;1490978282.72
0.394;0.406;0.39517407441;0.40482592559;0.39517407441;0.40482592559;0.0183844784388;0.4;1490978282.74
0.394;0.406;0.395231377376;0.404768622624;0.395231377376;0.404768622624;0.018166181426;0.4;1490978282.76
0.394;0.406;0.395292458041;0.404707541959;0.395292458041;0.404707541959;0.0179334931781;0.4;1490978282.78
0.394;0.406;0.395380815618;0.404619184382;0.395380815618;0.404619184382;0.0175968928831;0.4;1490978282.8
0.396;0.405;0.395469330709;0.404530669291;0.395469330709;0.404530669291;0.0172596925383;0.4;1490978282.82
0.396;0.405;0.39555832217;0.40444167783;0.39555832217;0.40444167783;0.0169206774481;0.4;1490978282.84
0.396;0.405;0.395647728312;0.404352271688;0.395647728312;0.404352271688;0.0165800826216;0.4;1490978282.86
0.396;0.405;0.395737030599;0.404262969401;0.395737030599;0.404262969401;0.0162398834342;0.4;1490978282.88
0.396;0.405;0.395827161932;0.404172838068;0.395827161932;0.404172838068;0.0158965259743;0.4;1490978282.9
0.396;0.405;0.395904152884;0.404095847116;0.395904152884;0.404095847116;0.01560322711;0.4;1490978282.92
0.397;0.405;0.395987435903;0.404012564097;0.395987435903;0.404012564097;0.0152859584636;0.4;1490978282.94
0.397;0.405;0.396091212163;0.403908787837;0.396091212163;0.403908787837;0.0148906203328;0.4;1490978282.96
0.397;0.405;0.396238105266;0.403761894734;0.396238105266;0.403761894734;0.0143310275599;0.4;1490978282.98
0.397;0.405;0.396443843296;0.403556156704;0.396443843296;0.403556156704;0.0135472636334;0.4;1490978283.0
0.397;0.405;0.396723006774;0.403276993226;0.396723006774;0.403276993226;0.0124837837193;0.4;1490978283.02
0.397;0.405;0.397089269478;0.402910730522;0.397089269478;0.402910730522;0.011088497228;0.4;1490978283.04
0.397;0.405;0.397535909917;0.402464090083;0.397535909917;0.402464090083;0.00938700984092;0.4;1490978283.06
0.395;0.403;0.398060296331;0.401939703669;0.398060296331;0.401939703669;0.00738934731032;0.4;1490978283.08
0.395;0.403;0.398658548736;0.401341451264;0.398658548736;0.401341451264;0.00511029053031;0.4;1490978283.1
0.395;0.403;0.399323830613;0.400676169387;0.399323830613;0.400676169387;0.00257588337962;0.4;1490978283.12
0.395;0.403;0.40004767012;0.39995232988;0.40004767012;0.39995232988;-0.000181600457217;0.4;1490978283.14
0.395;0.403;0.40082054742;0.39917945258;0.40082054742;0.39917945258;-0.00312589493334;0.4;1490978283.16
0.395;0.403;0.401638494235;0.398361505765;0.401638494235;0.398361505765;-0.00624188280114;0.4;1490978283.18
0.399;0.403;0.402482898828;0.397517101172;0.402482898828;0.397517101172;-0.00945866220112;0.4;1490978283.2
0.399;0.403;0.403342739759;0.396657260241;0.403342739759;0.396657260241;-0.0127342467006;0.4;1490978283.22
0.399;0.403;0.404208632599;0.395791367401;0.404208632599;0.395791367401;-0.0160328860909;0.4;1490978283.24
0.399;0.403;0.40507075139;0.39492924861;0.40507075139;0.39492924861;-0.0193171481531;0.4;1490978283.26
0.399;0.403;0.405919136121;0.394080863879;0.405919136121;0.394080863879;-0.0225490899847;0.4;1490978283.28
0.399;0.403;0.406728763049;0.393271236951;0.406728763049;0.393271236951;-0.0256333830425;0.4;1490978283.3
0.403;0.395;0.407510384044;0.392489615956;0.407510384044;0.392489615956;-0.028610986835;0.4;1490978283.32
0.403;0.395;0.408256323938;0.391743676062;0.408256323938;0.391743676062;-0.0314526626203;0.4;1490978283.34
0.403;0.395;0.408964413862;0.391035586138;0.408964413862;0.391035586138;-0.0341501480454;0.4;1490978283.37
0.403;0.395;0.409622244791;0.390377755209;0.409622244791;0.390377755209;-0.0366561706329;0.4;1490978283.39
0.403;0.395;0.41023181196;0.38976818804;0.41023181196;0.38976818804;-0.0389783312753;0.4;1490978283.41
0.403;0.395;0.41078540496;0.38921459504;0.41078540496;0.38921459504;-0.04108725699;0.4;1490978283.43
0.409;0.392;0.41128258043;0.38871741957;0.41128258043;0.38871741957;-0.04298125878;0.4;1490978283.45
0.409;0.392;0.411718481071;0.388281518929;0.411718481071;0.388281518929;-0.0446418326511;0.4;1490978283.47
0.409;0.392;0.41209293305;0.38790706695;0.41209293305;0.38790706695;-0.0460683163794;0.4;1490978283.49
0.409;0.392;0.41240370243;0.38759629757;0.41240370243;0.38759629757;-0.0472521997341;0.4;1490978283.51
0.409;0.392;0.412652803064;0.387347196936;0.412652803064;0.387347196936;-0.0482011545284;0.4;1490978283.53
0.409;0.392;0.412478916354;0.387521083646;0.412478916354;0.387521083646;-0.0475387289658;0.4;1490978283.55
0.414;0.388;0.412303031788;0.387696968212;0.412303031788;0.387696968212;-0.0468686925258;0.4;1490978283.57
0.414;0.388;0.412117091949;0.387882908051;0.412117091949;0.387882908051;-0.0461603502807;0.4;1490978283.59
0.414;0.388;0.411927468314;0.388072531686;0.411927468314;0.388072531686;-0.0454379745308;0.4;1490978283.61
0.414;0.388;0.411727786577;0.388272213423;0.411727786577;0.388272213423;-0.0446772821973;0.4;1490978283.63
0.414;0.388;0.411516666427;0.388483333573;0.411516666427;0.388483333573;-0.0438730149607;0.4;1490978283.65
0.414;0.388;0.411294548831;0.388705451169;0.411294548831;0.388705451169;-0.0430268526906;0.4;1490978283.67
0.414;0.388;0.41104837996;0.38895162004;0.41104837996;0.38895162004;-0.042089066516;0.4;1490978283.69
0.411;0.388;0.41079313514;0.38920686486;0.41079313514;0.38920686486;-0.0411167052949;0.4;1490978283.71
0.411;0.388;0.410527763123;0.389472236877;0.410527763123;0.389472236877;-0.04010576428;0.4;1490978283.73
0.411;0.388;0.410251250582;0.389748749418;0.410251250582;0.389748749418;-0.0390523831677;0.4;1490978283.75
0.411;0.388;0.409960303882;0.390039696118;0.409960303882;0.390039696118;-0.0379440147881;0.4;1490978283.77
0.411;0.388;0.409656087505;0.390343912495;0.409656087505;0.390343912495;-0.0367850952582;0.4;1490978283.79
0.411;0.388;0.409324111631;0.390675888369;0.409324111631;0.390675888369;-0.0355204252591;0.4;1490978283.81
0.41;0.389;0.408981417346;0.391018582654;0.408981417346;0.391018582654;-0.0342149232233;0.4;1490978283.83
0.41;0.389;0.408615381889;0.391384618111;0.408615381889;0.391384618111;-0.032820502435;0.4;1490978283.85
0.41;0.389;0.408207383587;0.391792616413;0.408207383587;0.391792616413;-0.031266223187;0.4;1490978283.87
0.41;0.389;0.407743956831;0.392256043169;0.407743956831;0.392256043169;-0.0295007879291;0.4;1490978283.89
0.41;0.389;0.407214802039;0.392785197961;0.407214802039;0.392785197961;-0.0274849601479;0.4;1490978283.91
0.41;0.389;0.406617881913;0.393382118087;0.406617881913;0.393382118087;-0.0252109787167;0.4;1490978283.93
0.409;0.392;0.405951315818;0.394048684182;0.405951315818;0.394048684182;-0.0226716793076;0.4;1490978283.95
0.409;0.392;0.405216123496;0.394783876504;0.405216123496;0.394783876504;-0.0198709466523;0.4;1490978283.97
0.409;0.392;0.404413985375;0.395586014625;0.404413985375;0.395586014625;-0.0168151823816;0.4;1490978283.99
0.409;0.392;0.403549151752;0.396450848248;0.403549151752;0.396450848248;-0.0135205781033;0.4;1490978284.01
0.409;0.392;0.402628016671;0.397371983329;0.402628016671;0.397371983329;-0.0100114920784;0.4;1490978284.03
0.409;0.392;0.401681767981;0.398318232019;0.401681767981;0.398318232019;-0.00640673516684;0.4;1490978284.05
0.406;0.397;0.400695695886;0.399304304114;0.400695695886;0.399304304114;-0.00265027004326;0.4;1490978284.07
0.406;0.397;0.399680304808;0.400319695192;0.399680304808;0.400319695192;0.00121788644635;0.4;1490978284.09
0.406;0.397;0.398646293844;0.401353706156;0.398646293844;0.401353706156;0.00515697583277;0.4;1490978284.11
0.406;0.397;0.397604487089;0.402395512911;0.397604487089;0.402395512911;0.0091257634723;0.4;1490978284.13
0.406;0.397;0.39656563893;0.40343436107;0.39656563893;0.40343436107;0.0130832802675;0.4;1490978284.15
0.406;0.397;0.395578817242;0.404421182758;0.395578817242;0.404421182758;0.0168426009821;0.4;1490978284.17
0.406;0.397;0.394608568023;0.405391431977;0.394608568023;0.405391431977;0.0205387884827;0.4;1490978284.19
0.397;0.4;0.393665351002;0.406334648998;0.393665351002;0.406334648998;0.0241319961812;0.4;1490978284.21
0.397;0.4;0.39275736888;0.40724263112;0.39275736888;0.40724263112;0.0275909756949;0.4;1490978284.23
0.397;0.4;0.391886907653;0.408113092347;0.391886907653;0.408113092347;0.0309070184649;0.4;1490978284.25
0.397;0.4;0.391059798422;0.408940201578;0.391059798422;0.408940201578;0.0340579107739;0.4;1490978284.27
0.397;0.4;0.390279700409;0.409720299591;0.390279700409;0.409720299591;0.0370297127265;0.4;1490978284.29
0.397;0.4;0.38960103918;0.41039896082;0.38960103918;0.41039896082;0.0396150888385;0.4;1490978284.31
0.392;0.407;0.388967707227;0.411032292773;0.388967707227;0.411032292773;0.0420277819928;0.4;1490978284.33
0.392;0.407;0.388382674801;0.411617325199;0.388382674801;0.411617325199;0.0442564769499;0.4;1490978284.35
0.392;0.407;0.387844667545;0.412155332455;0.387844667545;0.412155332455;0.0463060283981;0.4;1490978284.37
0.392;0.407;0.387355817784;0.412644182216;0.387355817784;0.412644182216;0.0481683132042;0.4;1490978284.39
0.392;0.407;0.38691519194;0.41308480806;0.38691519194;0.41308480806;0.0498468878488;0.4;1490978284.41
0.392;0.407;0.386848442989;0.413151557011;0.386848442989;0.413151557011;0.050101169566;0.4;1490978284.43
0.389;0.412;0.386779557629;0.413220442371;0.386779557629;0.413220442371;0.0503635899866;0.4;1490978284.45
0.389;0.412;0.386710976138;0.413289023862;0.386710976138;0.413289023862;0.0506248528067;0.4;1490978284.47
0.389;0.412;0.386649207798;0.413350792202;0.386649207798;0.413350792202;0.0508601607694;0.4;1490978284.49
0.389;0.412;0.386597704535;0.413402295465;0.386597704535;0.413402295465;0.0510563636753;0.4;1490978284.51
0.389;0.412;0.386556984991;0.413443015009;0.386556984991;0.413443015009;0.0512114857475;0.4;1490978284.53
0.389;0.412;0.386610316049;0.413389683951;0.386610316049;0.413389683951;0.0510083198127;0.4;1490978284.55
0.388;0.413;0.386669298491;0.413330701509;0.386669298491;0.413330701509;0.0507836247952;0.4;1490978284.57
0.388;0.413;0.386734690414;0.413265309586;0.386734690414;0.413265309586;0.0505345127086;0.4;1490978284.59
0.388;0.413;0.386809861973;0.413190138027;0.386809861973;0.413190138027;0.0502481448646;0.4;1490978284.61
0.388;0.413;0.386899047073;0.413100952927;0.386899047073;0.413100952927;0.0499083921027;0.4;1490978284.63
0.388;0.413;0.386999624498;0.413000375502;0.386999624498;0.413000375502;0.0495252400061;0.4;1490978284.65
0.388;0.413;0.387136674893;0.412863325107;0.387136674893;0.412863325107;0.0490031432664;0.4;1490978284.67
0.388;0.413;0.387281720623;0.412718279377;0.387281720623;0.412718279377;0.0484505881025;0.4;1490978284.69
0.386;0.415;0.387437719796;0.412562280204;0.387437719796;0.412562280204;0.0478563055407;0.4;1490978284.71
0.386;0.415;0.387603448068;0.412396551932;0.387603448068;0.412396551932;0.0472249597412;0.4;1490978284.73
0.386;0.415;0.387780904841;0.412219095159;0.387780904841;0.412219095159;0.0465489339391;0.4;1490978284.75
0.386;0.415;0.387967979812;0.412032020188;0.387967979812;0.412032020188;0.0458362673831;0.4;1490978284.77
0.386;0.415;0.388166042115;0.411833957885;0.388166042115;0.411833957885;0.0450817443235;0.4;1490978284.79
0.386;0.415;0.388424379874;0.411575620126;0.388424379874;0.411575620126;0.0440976004806;0.4;1490978284.81
0.388;0.412;0.388683583553;0.411316416447;0.388683583553;0.411316416447;0.0431101578914;0.4;1490978284.83
0.388;0.412;0.388946360205;0.411053639795;0.388946360205;0.411053639795;0.0421091039815;0.4;1490978284.85
0.388;0.412;0.389214115328;0.410785884672;0.389214115328;0.410785884672;0.041089084465;0.4;1490978284.87
0.388;0.412;0.389488567708;0.410511432292;0.389488567708;0.410511432292;0.0400435515892;0.4;1490978284.89
0.388;0.412;0.389770780123;0.410229219877;0.389770780123;0.410229219877;0.0389684566726;0.4;1490978284.91
0.388;0.412;0.390090727312;0.409909272688;0.390090727312;0.409909272688;0.0377496102415;0.4;1490978284.93
0.389;0.411;0.390414141268;0.409585858732;0.390414141268;0.409585858732;0.0365175570735;0.4;1490978284.95
0.389;0.411;0.390738774572;0.409261225428;0.390738774572;0.409261225428;0.0352808587752;0.4;1490978284.97
0.389;0.411;0.391066917075;0.408933082925;0.391066917075;0.408933082925;0.0340307920953;0.4;1490978284.99
0.389;0.411;0.39139741777;0.40860258223;0.39139741777;0.40860258223;0.0327717418274;0.4;1490978285.01
0.389;0.411;0.39173030384;0.40826969616;0.39173030384;0.40826969616;0.0315036044209;0.4;1490978285.03
0.389;0.411;0.392031564478;0.407968435522;0.392031564478;0.407968435522;0.0303559448471;0.4;1490978285.05
0.391;0.41;0.392335335753;0.407664664247;0.392335335753;0.407664664247;0.0291987209402;0.4;1490978285.07
0.391;0.41;0.392644701222;0.407355298778;0.392644701222;0.407355298778;0.0280201858202;0.4;1490978285.09
0.391;0.41;0.392957396252;0.407042603748;0.392957396252;0.407042603748;0.02682896666;0.4;1490978285.11
0.391;0.41;0.393272951429;0.406727048571;0.393272951429;0.406727048571;0.0256268517;0.4;1490978285.13
0.391;0.41;0.393589794024;0.406410205976;0.393589794024;0.406410205976;0.0244198322892;0.4;1490978285.15
0.391;0.41;0.393901730937;0.406098269063;0.393901730937;0.406098269063;0.0232315011918;0.4;1490978285.17
0.391;0.41;0.394212899376;0.405787100624;0.394212899376;0.405787100624;0.0220460976171;0.4;1490978285.19
0.393;0.408;0.394521850444;0.405478149556;0.394521850444;0.405478149556;0.0208691411672;0.4;1490978285.21
0.393;0.408;0.394827841641;0.405172158359;0.394827841641;0.405172158359;0.0197034604163;0.4;1490978285.23
0.393;0.408;0.395130711769;0.404869288231;0.395130711769;0.404869288231;0.0185496694528;0.4;1490978285.25
0.393;0.408;0.395430044973;0.404569955027;0.395430044973;0.404569955027;0.017409352484;0.4;1490978285.27
0.393;0.408;0.395725610264;0.404274389736;0.395725610264;0.404274389736;0.0162833894705;0.4;1490978285.29
0.393;0.408;0.395999797954;0.404000202046;0.395999797954;0.404000202046;0.015238864938;0.4;1490978285.31
0.395;0.405;0.396270703199;0.403729296801;0.396270703199;0.403729296801;0.0142068449575;0.4;1490978285.33
0.395;0.405;0.396537864966;0.403462135034;0.396537864966;0.403462135034;0.0131890858447;0.4;1490978285.35
0.395;0.405;0.396801056777;0.403198943223;0.396801056777;0.403198943223;0.0121864503728;0.4;1490978285.37
0.395;0.405;0.397059259122;0.402940740878;0.397059259122;0.402940740878;0.0112028223908;0.4;1490978285.39
0.395;0.405;0.397312415844;0.402687584156;0.397312415844;0.402687584156;0.0102384158319;0.4;1490978285.41
0.395;0.405;0.397511105499;0.402488894501;0.397511105499;0.402488894501;0.00948150285905;0.4;1490978285.43
0.397;0.404;0.397710322785;0.402289677215;0.397710322785;0.402289677215;0.00872257986761;0.4;1490978285.45
0.397;0.404;0.397908943181;0.402091056819;0.397908943181;0.402091056819;0.00796593073945;0.4;1490978285.47
0.397;0.404;0.398106118074;0.401893881926;0.398106118074;0.401893881926;0.0072147882895;0.4;1490978285.49
0.397;0.404;0.398301180912;0.401698819088;0.398301180912;0.401698819088;0.00647169176546;0.4;1490978285.51
0.397;0.404;0.398493295942;0.401506704058;0.398493295942;0.401506704058;0.00573982498291;0.4;1490978285.53
0.397;0.404;0.398659115443;0.401340884557;0.398659115443;0.401340884557;0.00510813164418;0.4;1490978285.55
0.398;0.402;0.398823363362;0.401176636638;0.398823363362;0.401176636638;0.00448242528871;0.4;1490978285.57
0.398;0.402;0.398985120933;0.401014879067;0.398985120933;0.401014879067;0.00386620596957;0.4;1490978285.59
0.398;0.402;0.399143684221;0.400856315779;0.399143684221;0.400856315779;0.00326215534697;0.4;1490978285.61
0.398;0.402;0.399298446019;0.400701553981;0.399298446019;0.400701553981;0.00267258659357;0.4;1490978285.63
0.398;0.402;0.39944855868;0.40055144132;0.39944855868;0.40055144132;0.00210072883736;0.4;1490978285.65
0.398;0.402;0.399568706377;0.400431293623;0.399568706377;0.400431293623;0.00164302332383;0.4;1490978285.67
0.399;0.401;0.399690520115;0.400309479885;0.399690520115;0.400309479885;0.0011789709905;0.4;1490978285.69
0.399;0.401;0.399827807899;0.400172192101;0.399827807899;0.400172192101;0.000655969909033;0.4;1490978285.71
0.399;0.401;0.400003114889;0.399996885111;0.400003114889;0.399996885111;-1.18662453889e-05;0.4;1490978285.73
0.399;0.401;0.400235338605;0.399764661395;0.400235338605;0.399764661395;-0.000896528018554;0.4;1490978285.75
0.399;0.401;0.400536966517;0.399463033483;0.400536966517;0.399463033483;-0.00204558673132;0.4;1490978285.77
0.399;0.401;0.400914424185;0.399085575815;0.400914424185;0.399085575815;-0.00348352070292;0.4;1490978285.79
0.399;0.401;0.401339869195;0.398660130805;0.401339869195;0.398660130805;-0.00510426360151;0.4;1490978285.81
0.4;0.401;0.401845786273;0.398154213727;0.401845786273;0.398154213727;-0.00703156675522;0.4;1490978285.83
0.4;0.401;0.402426680904;0.397573319096;0.402426680904;0.397573319096;-0.0092444986831;0.4;1490978285.85
0.4;0.401;0.403076035803;0.396923964197;0.403076035803;0.396923964197;-0.0117182316308;0.4;1490978285.87
0.4;0.401;0.403784290485;0.396215709515;0.403784290485;0.396215709515;-0.0144163447029;0.4;1490978285.89
0.4;0.401;0.404540955167;0.395459044833;0.404540955167;0.395459044833;-0.0172988768263;0.4;1490978285.91
0.4;0.401;0.405317719751;0.394682280249;0.405317719751;0.394682280249;-0.0202579800056;0.4;1490978285.93
0.403;0.397;0.406120886475;0.393879113525;0.406120886475;0.393879113525;-0.0233176627624;0.4;1490978285.96
0.403;0.397;0.406941302264;0.393058697736;0.406941302264;0.393058697736;-0.0264430562428;0.4;1490978285.97
0.403;0.397;0.40776721432;0.39223278568;0.40776721432;0.39223278568;-0.0295893878843;0.4;1490978286.0
0.403;0.397;0.408583340939;0.391416659061;0.408583340939;0.391416659061;-0.0326984416733;0.4;1490978286.02
0.403;0.397;0.409384199202;0.390615800798;0.409384199202;0.390615800798;-0.0357493302929;0.4;1490978286.04
0.403;0.397;0.41014316523;0.38985683477;0.41014316523;0.38985683477;-0.0386406294461;0.4;1490978286.06
0.407;0.394;0.410868228272;0.389131771728;0.410868228272;0.389131771728;-0.0414027743684;0.4;1490978286.08
0.407;0.394;0.411552135643;0.388447864357;0.411552135643;0.388447864357;-0.044008135784;0.4;1490978286.1
0.407;0.394;0.412185581257;0.387814418743;0.412185581257;0.387814418743;-0.0464212619309;0.4;1490978286.12
0.407;0.394;0.412764775446;0.387235224554;0.412764775446;0.387235224554;-0.0486277159853;0.4;1490978286.14
0.407;0.394;0.413286321617;0.386713678383;0.413286321617;0.386713678383;-0.0506145585412;0.4;1490978286.16
0.407;0.394;0.413734113226;0.386265886774;0.413734113226;0.386265886774;-0.0523204313386;0.4;1490978286.18
0.412;0.386;0.414118694079;0.385881305921;0.414118694079;0.385881305921;-0.0537855012533;0.4;1490978286.2
0.412;0.386;0.414438095974;0.385561904026;0.414438095974;0.385561904026;-0.0550022703754;0.4;1490978286.22
0.412;0.386;0.414690950606;0.385309049394;0.414690950606;0.385309049394;-0.0559655261173;0.4;1490978286.24
0.412;0.386;0.414873433612;0.385126566388;0.414873433612;0.385126566388;-0.0566606994734;0.4;1490978286.26
0.412;0.386;0.414988502193;0.385011497807;0.414988502193;0.385011497807;-0.0570990559718;0.4;1490978286.28
0.412;0.386;0.414662224858;0.385337775142;0.414662224858;0.385337775142;-0.0558560946966;0.4;1490978286.3
0.412;0.386;0.414333694374;0.385666305626;0.414333694374;0.385666305626;-0.0546045499948;0.4;1490978286.32
0.416;0.387;0.414000113108;0.385999886892;0.414000113108;0.385999886892;-0.0533337642228;0.4;1490978286.34
0.416;0.387;0.413661959249;0.386338040751;0.413661959249;0.386338040751;-0.0520455590437;0.4;1490978286.36
0.416;0.387;0.413312017989;0.386687982011;0.413312017989;0.386687982011;-0.0507124494816;0.4;1490978286.38
0.416;0.387;0.412963637214;0.387036362786;0.412963637214;0.387036362786;-0.0493852846244;0.4;1490978286.4
0.416;0.387;0.41260239973;0.38739760027;0.41260239973;0.38739760027;-0.0480091418292;0.4;1490978286.42
0.416;0.387;0.412223136165;0.387776863835;0.412223136165;0.387776863835;-0.0465643282476;0.4;1490978286.44
0.414;0.387;0.411839792363;0.388160207637;0.411839792363;0.388160207637;-0.0451039709049;0.4;1490978286.46
0.414;0.387;0.411449022345;0.388550977655;0.411449022345;0.388550977655;-0.0436153232197;0.4;1490978286.48
0.414;0.387;0.41104931841;0.38895068159;0.41104931841;0.38895068159;-0.0420926415617;0.4;1490978286.5
0.414;0.387;0.410636263004;0.389363736996;0.410636263004;0.389363736996;-0.0405190971599;0.4;1490978286.52
0.414;0.387;0.410213282643;0.389786717357;0.410213282643;0.389786717357;-0.0389077434028;0.4;1490978286.54
0.414;0.387;0.409785871804;0.390214128196;0.409785871804;0.390214128196;-0.0372795116326;0.4;1490978286.56
0.413;0.389;0.409347361427;0.390652638573;0.409347361427;0.390652638573;-0.0356089959141;0.4;1490978286.58
0.413;0.389;0.408895538472;0.391104461528;0.408895538472;0.391104461528;-0.0338877656073;0.4;1490978286.6
0.413;0.389;0.408417495966;0.391582504034;0.408417495966;0.391582504034;-0.0320666513005;0.4;1490978286.62
0.413;0.389;0.407906576046;0.392093423954;0.407906576046;0.392093423954;-0.0301202896991;0.4;1490978286.64
0.413;0.389;0.407360280234;0.392639719766;0.407360280234;0.392639719766;-0.0280391627975;0.4;1490978286.66
0.413;0.389;0.406789185156;0.393210814844;0.406789185156;0.393210814844;-0.0258635624983;0.4;1490978286.68
0.406;0.39;0.406181288888;0.393818711112;0.406181288888;0.393818711112;-0.0235477671906;0.4;1490978286.7
0.406;0.39;0.405538568249;0.394461431751;0.405538568249;0.394461431751;-0.0210993076171;0.4;1490978286.72
0.406;0.39;0.404863776067;0.395136223933;0.404863776067;0.395136223933;-0.0185286707322;0.4;1490978286.74
0.406;0.39;0.404161826315;0.395838173685;0.404161826315;0.395838173685;-0.015854576439;0.4;1490978286.76
0.406;0.39;0.403437562682;0.396562437318;0.403437562682;0.396562437318;-0.0130954768827;0.4;1490978286.78
0.406;0.39;0.402734020171;0.397265979829;0.402734020171;0.397265979829;-0.0104153149364;0.4;1490978286.8
0.406;0.39;0.402015622068;0.397984377932;0.402015622068;0.397984377932;-0.00767856025769;0.4;1490978286.82
0.406;0.396;0.401289864264;0.398710135736;0.401289864264;0.398710135736;-0.00491376862529;0.4;1490978286.84
0.406;0.396;0.400561803491;0.399438196509;0.400561803491;0.399438196509;-0.00214020377592;0.4;1490978286.86
0.406;0.396;0.399834921087;0.400165078913;0.399834921087;0.400165078913;0.000628872050952;0.4;1490978286.88
0.406;0.396;0.399113046182;0.400886953818;0.399113046182;0.400886953818;0.00337887168683;0.4;1490978286.9
0.406;0.396;0.398399935508;0.401600064492;0.398399935508;0.401600064492;0.00609548378078;0.4;1490978286.92
0.406;0.396;0.397746720273;0.402253279727;0.397746720273;0.402253279727;0.00858392277084;0.4;1490978286.94
0.4;0.401;0.397103603237;0.402896396763;0.397103603237;0.402896396763;0.0110338924323;0.4;1490978286.96
0.4;0.401;0.396475154251;0.403524845749;0.396475154251;0.403524845749;0.0134279838055;0.4;1490978286.98
0.4;0.401;0.395862535017;0.404137464983;0.395862535017;0.404137464983;0.0157617713655;0.4;1490978287.0
0.4;0.401;0.395267866839;0.404732133161;0.395267866839;0.404732133161;0.0180271739453;0.4;1490978287.02
0.4;0.401;0.394693313123;0.405306686877;0.394693313123;0.405306686877;0.0202159500076;0.4;1490978287.04
0.4;0.401;0.394203251634;0.405796748366;0.394203251634;0.405796748366;0.0220828509198;0.4;1490978287.06
0.397;0.404;0.393729280138;0.406270719862;0.393729280138;0.406270719862;0.0238884566159;0.4;1490978287.08
0.397;0.404;0.393274737432;0.406725262568;0.393274737432;0.406725262568;0.0256200478774;0.4;1490978287.1
0.397;0.404;0.392845465346;0.407154534654;0.392845465346;0.407154534654;0.0272553701111;0.4;1490978287.12
0.397;0.404;0.392439783479;0.407560216521;0.392439783479;0.407560216521;0.0288008248425;0.4;1490978287.14
0.397;0.404;0.392064827866;0.407935172134;0.392064827866;0.407935172134;0.0302292271786;0.4;1490978287.16
0.397;0.404;0.391911018271;0.408088981729;0.391911018271;0.408088981729;0.0308151684901;0.4;1490978287.18
0.393;0.406;0.391760049527;0.408239950473;0.391760049527;0.408239950473;0.0313902875158;0.4;1490978287.2
0.393;0.406;0.391614446461;0.408385553539;0.391614446461;0.408385553539;0.0319449658611;0.4;1490978287.22
0.393;0.406;0.391476216238;0.408523783762;0.391476216238;0.408523783762;0.0324715571878;0.4;1490978287.24
0.393;0.406;0.391345695409;0.408654304591;0.391345695409;0.408654304591;0.0329687793928;0.4;1490978287.26
0.393;0.406;0.391224710932;0.408775289068;0.391224710932;0.408775289068;0.0334296726411;0.4;1490978287.28
0.393;0.406;0.39114791832;0.40885208168;0.39114791832;0.40885208168;0.0337222159242;0.4;1490978287.3
0.393;0.406;0.391080308185;0.408919691815;0.391080308185;0.408919691815;0.0339797783414;0.4;1490978287.32
0.392;0.41;0.391027442914;0.408972557086;0.391027442914;0.408972557086;0.0341811698506;0.4;1490978287.34
0.392;0.41;0.39096270733;0.40903729267;0.39096270733;0.40903729267;0.0344277816008;0.4;1490978287.36
0.392;0.41;0.390915206726;0.409084793274;0.390915206726;0.409084793274;0.034608736281;0.4;1490978287.38
0.392;0.41;0.390877880749;0.409122119251;0.390877880749;0.409122119251;0.0347509304789;0.4;1490978287.4
0.392;0.41;0.390851725916;0.409148274084;0.390851725916;0.409148274084;0.0348505679402;0.4;1490978287.42
0.392;0.41;0.390895264634;0.409104735366;0.390895264634;0.409104735366;0.0346847061574;0.4;1490978287.44
0.39;0.409;0.390939474442;0.409060525558;0.390939474442;0.409060525558;0.0345162878388;0.4;1490978287.46
0.39;0.409;0.390986699109;0.409013300891;0.390986699109;0.409013300891;0.034336384347;0.4;1490978287.48
0.39;0.409;0.391038722912;0.408961277088;0.391038722912;0.408961277088;0.0341381984303;0.4;1490978287.5
0.39;0.409;0.391099602087;0.408900397913;0.391099602087;0.408900397913;0.0339062777647;0.4;1490978287.52
0.39;0.409;0.39116999959;0.40883000041;0.39116999959;0.40883000041;0.0336380967998;0.4;1490978287.54
0.39;0.409;0.391299049847;0.408700950153;0.391299049847;0.408700950153;0.0331464767743;0.4;1490978287.56
0.392;0.409;0.39143300942;0.40856699058;0.39143300942;0.40856699058;0.03263615459;0.4;1490978287.58
0.392;0.409;0.391568596101;0.408431403899;0.391568596101;0.408431403899;0.032119633902;0.4;1490978287.6
0.392;0.409;0.391710619666;0.408289380334;0.391710619666;0.408289380334;0.0315785917485;0.4;1490978287.62
0.392;0.409;0.391857881949;0.408142118051;0.391857881949;0.408142118051;0.0310175925747;0.4;1490978287.64
0.392;0.409;0.392009171243;0.407990828757;0.392009171243;0.407990828757;0.0304412524076;0.4;1490978287.66
0.392;0.409;0.392158354991;0.407841645009;0.392158354991;0.407841645009;0.029872933369;0.4;1490978287.68
0.392;0.409;0.392313420537;0.407686579463;0.392313420537;0.407686579463;0.0292822074779;0.4;1490978287.7
0.392;0.409;0.392472595537;0.407527404463;0.392472595537;0.407527404463;0.0286758265273;0.4;1490978287.72
0.392;0.409;0.39263677188;0.40736322812;0.39263677188;0.40736322812;0.0280503928385;0.4;1490978287.74
0.392;0.409;0.392807414837;0.407192585163;0.392807414837;0.407192585163;0.0274003244295;0.4;1490978287.76
