xTrajPlanned;yTrajPlanned;thetaTrajPlanned;kappaTrajPlanned;vtransTrajPlanned;vrotTrajPlanned;indexTrajPlanned
11.821;7.911;0.628478434767;0;0;-0.356533059675;1;0
11.821;7.911;0.612766473898;0;0;-0.352142788171;1;0
11.821;7.911;0.597054513029;0;0;-0.347697086385;1;0
11.821;7.911;0.581342552159;0;0;-0.343193800208;1;0
11.821;7.911;0.56563059129;0;0;-0.338630632284;1;0
11.821;7.911;0.549918630421;0;0;-0.334005128315;1;0
11.821;7.911;0.534206669552;0;0;-0.329314661624;1;0
11.821;7.911;0.518494708683;0;0;-0.324556415713;1;0
11.821;7.911;0.502782747814;0;0;-0.319727364485;1;0
11.821;7.911;0.487070786944;0;0;-0.314824249734;1;0
11.821;7.911;0.471358826075;0;0;-0.309843555429;1;0
11.821;7.911;0.455646865206;0;0;-0.304781478211;1;0
11.821;7.911;0.439934904337;0;0;-0.299633893411;1;0
11.821;7.911;0.424222943468;0;0;-0.294396315705;1;0
11.821;7.911;0.408510982599;0;0;-0.289063853362;1;0
11.821;7.911;0.392799021729;0;0;-0.283631154742;1;0
11.821;7.911;0.37708706086;0;0;-0.278092345383;1;0
11.821;7.911;0.361375099991;0;0;-0.272440953567;1;0
11.821;7.911;0.345663139122;0;0;-0.26666982169;1;0
11.821;7.911;0.329951178253;0;0;-0.26077099996;1;0
11.821;7.911;0.314239217384;0;0;-0.254735617926;1;0
11.821;7.911;0.298527256514;0;0;-0.248553727915;1;0
11.821;7.911;0.282815295645;0;0;-0.242214112471;1;0
11.821;7.911;0.267103334776;0;0;-0.23570404515;1;0
11.821;7.911;0.251391373907;0;0;-0.229008990042;1;0
11.821;7.911;0.235679413038;0;0;-0.2221122197;1;0
11.821;7.911;0.219967452168;0;0;-0.214994322623;1;0
11.821;7.911;0.204255491299;0;0;-0.207632558574;1;0
11.821;7.911;0.18854353043;0;0;-0.2;1;0
11.821;7.911;0.172831569561;0;0;-0.2;1;0
11.821;7.911;0.157119608692;0;0;-0.2;1;0
11.821;7.911;0.141407647823;0;0;-0.2;1;0
11.821;7.911;0.125695686953;0;0;-0.2;1;0
11.821;7.911;0.109983726084;0;0;-0.2;1;0
11.821;7.911;0.0942717652151;0;0;-0.2;1;0
11.821;7.911;0.0785598043459;0;0;-0.2;1;0
11.821;7.911;0.0628478434767;0;0;-0.2;1;0
11.821;7.911;0.0471358826075;0;0;-0.2;1;0
11.821;7.911;0.0314239217384;0;0;-0.2;1;0
11.821;7.911;0.0157119608692;0;0;-0.2;1;0
11.821;7.911;0.0;0;0;-0.2;1;0
